country;continent;year;lifeExp;pop;gdpPercap
Mozambique;Africa;1967;38,11300;8680909;566,6691539
Mozambique;Africa;1972;40,32800;9809596;724,9178037
Mozambique;Africa;1977;42,49500;11127868;502,3197334
Mozambique;Africa;1982;42,79500;12587223;462,2114149
Mozambique;Africa;1987;42,86100;12891952;389,8761846
Mozambique;Africa;1992;44,28400;13160731;410,8968239
Mozambique;Africa;1997;46,34400;16603334;472,3460771
Mozambique;Africa;2002;44,02600;18473780;633,6179466
Mozambique;Africa;2007;42,08200;19951656;823,6856205
Myanmar;Asia;1952;36,31900;20092996;331,0000000
Myanmar;Asia;1957;41,90500;21731844;350,0000000
Myanmar;Asia;1962;45,10800;23634436;388,0000000
Myanmar;Asia;1967;49,37900;25870271;349,0000000
Myanmar;Asia;1972;53,07000;28466390;357,0000000
Myanmar;Asia;1977;56,05900;31528087;371,0000000
Myanmar;Asia;1982;58,05600;34680442;424,0000000
Myanmar;Asia;1987;58,33900;38028578;385,0000000
Myanmar;Asia;1992;59,32000;40546538;347,0000000
Myanmar;Asia;1997;60,32800;43247867;415,0000000
Myanmar;Asia;2002;59,90800;45598081;611,0000000
Myanmar;Asia;2007;62,06900;47761980;944,0000000
Namibia;Africa;1952;41,72500;485831;2423,7804430
Namibia;Africa;1957;45,22600;548080;2621,4480580
Namibia;Africa;1962;48,38600;621392;3173,2155950
Namibia;Africa;1967;51,15900;706640;3793,6947530
Namibia;Africa;1972;53,86700;821782;3746,0809480
Namibia;Africa;1977;56,43700;977026;3876,4859580
Namibia;Africa;1982;58,96800;1099010;4191,1005110
Namibia;Africa;1987;60,83500;1278184;3693,7313370
Namibia;Africa;1992;61,99900;1554253;3804,5379990
Namibia;Africa;1997;58,90900;1774766;3899,5242600
Namibia;Africa;2002;51,47900;1972153;4072,3247510
Namibia;Africa;2007;52,90600;2055080;4811,0604290
Nepal;Asia;1952;36,15700;9182536;545,8657229
Nepal;Asia;1957;37,68600;9682338;597,9363558
Nepal;Asia;1962;39,39300;10332057;652,3968593
Nepal;Asia;1967;41,47200;11261690;676,4422254
Nepal;Asia;1972;43,97100;12412593;674,7881296
Nepal;Asia;1977;46,74800;13933198;694,1124398
Nepal;Asia;1982;49,59400;15796314;718,3730947
Nepal;Asia;1987;52,53700;17917180;775,6324501
Nepal;Asia;1992;55,72700;20326209;897,7403604
Nepal;Asia;1997;59,42600;23001113;1010,8921380
Nepal;Asia;2002;61,34000;25873917;1057,2063110
Nepal;Asia;2007;63,78500;28901790;1091,3597780
Netherlands;Europe;1950;71,45000;10113527;8812,2389980
Netherlands;Europe;1951;71,51000;10264311;8892,3498200
Netherlands;Europe;1952;72,13000;10381988;8941,5718580
Netherlands;Europe;1953;71,71000;10493184;9596,8954320
Netherlands;Europe;1954;72,40000;10615380;10147,3227400
Netherlands;Europe;1955;72,52000;10750842;10738,2935000
Netherlands;Europe;1956;72,54000;10889351;11083,1693700
Netherlands;Europe;1957;72,99000;11026383;11276,1934400
Netherlands;Europe;1958;73,15000;11186875;10999,3034400
Netherlands;Europe;1959;73,19000;11347639;11358,2022500
Netherlands;Europe;1960;73,37000;11486000;12241,9506600
Netherlands;Europe;1961;73,56000;11638713;12434,5779100
Netherlands;Europe;1962;73,23000;11805689;12790,8495600
Netherlands;Europe;1963;73,35000;11965966;13039,6004900
Netherlands;Europe;1964;73,73000;12127120;13985,5610600
Netherlands;Europe;1965;73,60000;12292000;14533,0484400
Netherlands;Europe;1966;73,55000;12454800;14749,6671000
Netherlands;Europe;1967;73,82000;12596822;15363,2513600
Netherlands;Europe;1968;73,63000;12724680;16231,6153000
Netherlands;Europe;1969;73,54000;12873000;17146,6550800
Netherlands;Europe;1970;73,60000;13032335;17909,6479500
Netherlands;Europe;1971;73,84000;13193776;18483,3995000
Netherlands;Europe;1972;73,75000;13329874;18794,7456700
Netherlands;Europe;1973;74,20000;13438404;19560,5811500
Netherlands;Europe;1974;74,59000;13540584;20208,2810600
Netherlands;Europe;1975;74,52000;13653438;20068,1732900
Netherlands;Europe;1976;74,65000;13769913;20812,6458400
Netherlands;Europe;1977;75,24000;13852989;21209,0592000
Netherlands;Europe;1978;75,15000;13936754;21607,6474700
Netherlands;Europe;1979;75,63000;14030002;21847,8020100
Netherlands;Europe;1980;75,76000;14143901;22044,9053500
Netherlands;Europe;1981;75,97000;14246049;21783,5602700
Netherlands;Europe;1982;76,05000;14310401;21399,4604600
Netherlands;Europe;1983;76,25000;14362381;21703,9150000
Netherlands;Europe;1984;76,32000;14420022;22290,6277000
Netherlands;Europe;1985;76,38000;14491380;22787,3884900
Netherlands;Europe;1986;76,36000;14571875;23368,0046100
Netherlands;Europe;1987;76,83000;14665278;23651,3236100
Netherlands;Europe;1988;77,03000;14761339;24302,2551300
Netherlands;Europe;1989;76,87000;14848907;25225,0163700
Netherlands;Europe;1990;77,05000;14951510;26109,4938800
Netherlands;Europe;1991;77,21000;15066220;26530,0676700
Netherlands;Europe;1992;77,42000;15174244;26790,9496100
Netherlands;Europe;1993;77,11000;15274942;26960,7786000
Netherlands;Europe;1994;77,60000;15382198;27589,5646300
Netherlands;Europe;1995;77,64000;15459054;28303,3698100
Netherlands;Europe;1996;77,65000;15527809;29161,3317200
Netherlands;Europe;1997;78,03000;15604464;30246,1306300
Netherlands;Europe;1998;78,12000;15699259;31249,3731000
Netherlands;Europe;1999;78,07000;15801947;32505,0930700
Netherlands;Europe;2000;78,24000;15907853;33525,1113200
Netherlands;Europe;2001;78,45000;16017445;33908,0833600
Netherlands;Europe;2002;78,53000;16122830;33724,7577800
Netherlands;Europe;2003;78,79000;16223248;33666,4228300
Netherlands;Europe;2004;79,38000;16318199;34289,9331500
Netherlands;Europe;2005;79,65000;16407491;34724,0000000
Netherlands;Europe;2006;80,00000;16491461;35653,3938500
Netherlands;Europe;2007;79,76200;16570613;36797,9333200
Netherlands Antilles;Americas;1972;70,40000;163778;11045,6830100
Netherlands Antilles;Americas;1977;72,12000;170574;17335,4979000
Netherlands Antilles;Americas;1982;73,75000;176526;20008,6857500
Netherlands Antilles;Americas;1987;74,50000;185666;17406,5290400
Netherlands Antilles;Americas;1992;74,46800;192002;19633,0163500
Netherlands Antilles;Americas;1997;74,57900;203533;23267,5569000
Netherlands Antilles;Americas;2002;74,99600;214258;22596,5969200
Netherlands Antilles;Americas;2007;75,11200;223472;22500,0009700
New Caledonia;Oceania;1967;60,18000;96094;20213,7326500
New Caledonia;Oceania;1972;61,20000;125500;32001,3068600
New Caledonia;Oceania;1977;65,75000;136000;30062,7761300
New Caledonia;Oceania;1982;68,35000;145000;24831,1490100
New Caledonia;Oceania;1987;69,98000;158737;24837,8713900
New Caledonia;Oceania;1992;71,48000;175612;36383,1701700
New Caledonia;Oceania;1997;72,72300;192347;36147,4853400
New Caledonia;Oceania;2002;75,08200;207858;32977,8734400
New Caledonia;Oceania;2007;76,05800;221943;31278,3450200
New Zealand;Oceania;1950;69,29000;1908310;11449,3763000
New Zealand;Oceania;1951;69,16000;1947389;10362,9881000
New Zealand;Oceania;1952;69,39000;1994794;10556,5756600
New Zealand;Oceania;1953;70,24000;2047391;10637,2200800
New Zealand;Oceania;1954;70,35000;2092779;11839,0028400
New Zealand;Oceania;1955;70,48000;2136168;11814,6830000
New Zealand;Oceania;1956;70,74000;2178289;12186,7027600
New Zealand;Oceania;1957;70,26000;2229407;12247,3953200
New Zealand;Oceania;1958;70,89000;2281533;12437,6184200
New Zealand;Oceania;1959;70,80000;2331122;13039,6780000
New Zealand;Oceania;1960;71,26000;2371746;12816,3303600
New Zealand;Oceania;1961;70,98000;2432450;13195,0969900
New Zealand;Oceania;1962;71,24000;2488550;13175,6780000
New Zealand;Oceania;1963;71,31000;2541350;13719,2622000
New Zealand;Oceania;1964;71,35000;2591950;14107,0546900
New Zealand;Oceania;1965;71,28000;2640400;14730,2481900
New Zealand;Oceania;1966;71,14000;2687550;15384,7507400
New Zealand;Oceania;1967;71,52000;2728150;14463,9189300
New Zealand;Oceania;1968;71,18000;2759000;14279,1228900
New Zealand;Oceania;1969;71,55000;2788500;15586,7555400
New Zealand;Oceania;1970;71,33000;2828050;15150,9254900
New Zealand;Oceania;1971;71,78000;2875300;15674,7371600
New Zealand;Oceania;1972;71,89000;2929100;16046,0372800
New Zealand;Oceania;1973;71,75000;2992300;16823,0245700
New Zealand;Oceania;1974;72,00000;3058400;17439,2003100
New Zealand;Oceania;1975;72,27000;3117800;16910,2140400
New Zealand;Oceania;1976;72,47000;3153550;17126,4173200
New Zealand;Oceania;1977;72,22000;3164900;16233,7177000
New Zealand;Oceania;1978;73,11000;3165800;16294,5425800
New Zealand;Oceania;1979;73,15000;3164550;16633,4424000
New Zealand;Oceania;1980;72,95000;3170150;16718,1021800
New Zealand;Oceania;1981;73,74000;3185450;17445,4433900
New Zealand;Oceania;1982;73,84000;3210650;17632,4104000
New Zealand;Oceania;1983;73,94000;3245800;17919,5392000
New Zealand;Oceania;1984;74,49000;3278900;18612,8778900
New Zealand;Oceania;1985;73,99000;3298050;18647,6781400
New Zealand;Oceania;1986;74,24000;3308300;18979,5456900
New Zealand;Oceania;1987;74,32000;3317166;19007,1912900
New Zealand;Oceania;1988;74,60000;3331205;18874,6523200
New Zealand;Oceania;1989;75,01000;3341632;18983,9177800
New Zealand;Oceania;1990;75,56000;3359604;18833,5967700
New Zealand;Oceania;1991;76,20000;3396964;18380,7841100
New Zealand;Oceania;1992;76,33000;3437674;18363,3249400
New Zealand;Oceania;1993;76,62000;3475061;19337,1909000
New Zealand;Oceania;1994;77,07000;3517261;20116,2289200
New Zealand;Oceania;1995;76,94000;3565990;20661,4756500
New Zealand;Oceania;1996;76,98000;3621200;21064,0660400
New Zealand;Oceania;1997;77,55000;3676187;21050,4137700
New Zealand;Oceania;1998;78,37000;3726214;20876,1087400
New Zealand;Oceania;1999;78,14000;3774096;21689,0128000
New Zealand;Oceania;2000;78,90000;3819762;21895,1559800
New Zealand;Oceania;2001;78,91000;3864129;22426,5891900
New Zealand;Oceania;2002;79,11000;3908037;23189,8013500
New Zealand;Oceania;2003;79,41000;3951307;23728,4829000
New Zealand;Oceania;2007;80,20400;4115771;25185,0091100
Nicaragua;Americas;1952;42,31400;1165790;3112,3639480
Nicaragua;Americas;1957;45,43200;1358828;3457,4159470
Nicaragua;Americas;1962;48,63200;1590597;3634,3644060
Nicaragua;Americas;1967;51,88400;1865490;4643,3935340
Nicaragua;Americas;1972;55,15100;2182908;4688,5932670
Nicaragua;Americas;1977;57,47000;2554598;5486,3710890
Nicaragua;Americas;1982;59,29800;2979423;3470,3381560
Nicaragua;Americas;1987;62,00800;3344353;2955,9843750
Nicaragua;Americas;1992;65,84300;4017939;2170,1517240
Nicaragua;Americas;1997;68,42600;4609572;2253,0230040
Nicaragua;Americas;2002;70,83600;5146848;2474,5488190
Nicaragua;Americas;2007;72,89900;5675356;2749,3209650
Niger;Africa;1952;37,44400;3379468;761,8793760
Niger;Africa;1957;38,59800;3692184;835,5234025
Niger;Africa;1962;39,48700;4076008;997,7661127
Niger;Africa;1967;40,11800;4534062;1054,3848910
Niger;Africa;1972;40,54600;5060262;954,2092363
Niger;Africa;1977;41,29100;5682086;808,8970728
Niger;Africa;1982;42,59800;6437188;909,7221354
Niger;Africa;1987;44,55500;7332638;668,3000228
Niger;Africa;1992;47,39100;8392818;581,1827250
Niger;Africa;1997;51,31300;9666252;580,3052092
Niger;Africa;2002;54,49600;11140655;601,0745012
Niger;Africa;2007;56,86700;12894865;619,6768924
Nigeria;Africa;1952;36,32400;33119096;1077,2818560
Nigeria;Africa;1957;37,80200;37173340;1100,5925630
Nigeria;Africa;1962;39,36000;41871351;1150,9274780
Nigeria;Africa;1967;41,04000;47287752;1014,5141040
Nigeria;Africa;1972;42,82100;53740085;1698,3888380
Nigeria;Africa;1977;44,51400;62209173;1981,9518060
Nigeria;Africa;1982;45,82600;73039376;1576,9737500
Nigeria;Africa;1987;46,88600;81551520;1385,0295630
Nigeria;Africa;1992;47,47200;93364244;1619,8482170
Nigeria;Africa;1997;47,46400;106207839;1624,9412750
Nigeria;Africa;2002;46,60800;119901274;1615,2863950
Nigeria;Africa;2007;46,85900;135031164;2013,9773050
Norway;Europe;1950;71,60000;3265126;9427,9209420
Norway;Europe;1951;72,54000;3295871;9845,9921150
Norway;Europe;1952;72,67000;3327728;10095,4217200
Norway;Europe;1953;73,15000;3360888;10392,8149300
Norway;Europe;1954;73,23000;3394246;10810,1012600
Norway;Europe;1955;73,44000;3427409;10941,8533200
Norway;Europe;1956;73,49000;3459992;11417,2549300
Norway;Europe;1957;73,44000;3491938;11653,9730400
Norway;Europe;1958;73,43000;3522993;11551,2438800
Norway;Europe;1959;73,56000;3552851;11936,9949200
Norway;Europe;1960;73,58000;3581239;12508,7012700
Norway;Europe;1961;73,59000;3609800;13187,5394400
Norway;Europe;1962;73,47000;3638919;13450,4015100
Norway;Europe;1963;73,11000;3666540;13859,5903300
Norway;Europe;1964;73,61000;3694339;14439,9911700
Norway;Europe;1965;73,73000;3723153;15089,1398500
Norway;Europe;1966;74,01000;3753628;15532,6770900
Norway;Europe;1967;74,08000;3786019;16361,8764700
Norway;Europe;1968;73,96000;3818983;16584,9117100
Norway;Europe;1969;73,67000;3850977;17189,3537300
Norway;Europe;1970;74,08000;3877386;17411,5047800
Norway;Europe;1971;74,18000;3903039;18184,4917600
Norway;Europe;1972;74,34000;3933004;18965,0555100
Norway;Europe;1973;74,43000;3960613;19663,9779100
Norway;Europe;1974;74,75000;3985258;20361,6302300
Norway;Europe;1975;74,80000;4007313;21308,1867900
Norway;Europe;1976;75,03000;4026152;22451,9475700
Norway;Europe;1977;75,37000;4043205;23311,3493900
Norway;Europe;1978;75,40000;4058671;24032,4466700
Norway;Europe;1979;75,39000;4072517;25024,0333700
Norway;Europe;1980;75,65000;4085620;26178,3560200
Norway;Europe;1981;75,84000;4099702;26340,4542500
Norway;Europe;1982;75,97000;4114787;26298,6353100
Norway;Europe;1983;76,03000;4128432;27150,3182000
Norway;Europe;1984;76,19000;4140095;28673,0161500
Norway;Europe;1985;75,90000;4152419;30074,2710500
Norway;Europe;1986;76,04000;4166596;31050,8210500
Norway;Europe;1987;75,89000;4186147;31540,9748000
Norway;Europe;1988;75,99000;4208729;31358,2332800
Norway;Europe;1989;76,33000;4226142;31527,6936400
Norway;Europe;1990;76,41000;4242006;32064,8175500
Norway;Europe;1991;76,93000;4261733;33070,5676900
Norway;Europe;1992;77,32000;4286357;33965,6611500
Norway;Europe;1993;77,28000;4311964;34684,1284500
Norway;Europe;1994;77,86000;4336638;36299,4929300
Norway;Europe;1995;77,89000;4359101;37685,9749300
Norway;Europe;1996;78,32000;4381277;39465,2896900
Norway;Europe;1997;78,32000;4405672;41283,1643300
Norway;Europe;1998;78,49000;4432718;41912,9927100
Norway;Europe;1999;78,47000;4463377;42491,0897500
Norway;Europe;2000;78,76000;4492400;43587,5794100
Norway;Europe;2001;78,98000;4515195;44223,2020500
Norway;Europe;2002;79,05000;4535591;44683,9752500
Norway;Europe;2003;79,61000;4555400;44937,5536500
Norway;Europe;2004;80,06000;4574560;46475,6784000
Norway;Europe;2005;80,29000;4593041;47551,0000000
Norway;Europe;2006;80,55000;4610820;48264,6727000
Norway;Europe;2007;80,19600;4627926;49357,1901700
Oman;Asia;1952;37,57800;507833;1828,2303070
Oman;Asia;1957;40,08000;561977;2242,7465510
Oman;Asia;1962;43,16500;628164;2924,6381130
Oman;Asia;1967;46,98800;714775;4720,9426870
Oman;Asia;1972;52,14300;829050;10618,0385500
Oman;Asia;1977;57,36700;1004533;11848,3439200
Oman;Asia;1982;62,72800;1301048;12954,7910100
Oman;Asia;1987;67,73400;1593882;18115,2231300
Oman;Asia;1992;71,19700;1915208;18616,7069100
Oman;Asia;1997;72,49900;2283635;19702,0558100
Oman;Asia;2002;74,19300;2713462;19774,8368700
Oman;Asia;2007;75,64000;3204897;22316,1928700
Pakistan;Asia;1952;43,43600;41346560;684,5971438
Pakistan;Asia;1957;45,55700;46679944;747,0835292
Pakistan;Asia;1962;47,67000;53100671;803,3427418
Pakistan;Asia;1967;49,80000;60641899;942,4082588
Pakistan;Asia;1972;51,92900;69325921;1049,9389810
Pakistan;Asia;1977;54,04300;78152686;1175,9211930
Pakistan;Asia;1982;56,15800;91462088;1443,4298320
Pakistan;Asia;1987;58,24500;105186881;1704,6865830
Pakistan;Asia;1992;60,83800;120065004;1971,8294640
Pakistan;Asia;1997;61,81800;135564834;2049,3505210
Pakistan;Asia;2002;63,61000;153403524;2092,7124410
Pakistan;Asia;2007;65,48300;169270617;2605,9475800
Panama;Americas;1952;55,19100;940080;2480,3803340
Panama;Americas;1957;59,20100;1063506;2961,8009050
Panama;Americas;1962;61,81700;1215725;3536,5403010
Panama;Americas;1967;64,07100;1405486;4421,0090840
Panama;Americas;1972;66,21600;1616384;5364,2496630
Panama;Americas;1977;68,68100;1839782;5351,9121440
Panama;Americas;1982;70,47200;2036305;7009,6015980
Panama;Americas;1987;71,52300;2253639;7034,7791610
Panama;Americas;1992;72,46200;2484997;6618,7430500
Panama;Americas;1997;73,73800;2734531;7113,6922520
Panama;Americas;2002;74,71200;2990875;7356,0319340
Panama;Americas;2007;75,53700;3242173;9809,1856360
Papua New Guinea;Oceania;1962;49,69000;1837378;1219,9966400
Papua New Guinea;Oceania;1967;49,98100;2102625;1511,9810890
Papua New Guinea;Oceania;1972;42,52200;2416549;1898,5428170
Papua New Guinea;Oceania;1977;49,25300;2753462;1791,4300170
Papua New Guinea;Oceania;1982;52,46000;3139596;1722,7825370
Papua New Guinea;Oceania;1987;53,38300;3548932;1742,4451000
Papua New Guinea;Oceania;1992;55,18600;4024135;1880,9606370
Papua New Guinea;Oceania;1997;56,15300;4571004;2064,0128960
Papua New Guinea;Oceania;2002;56,65100;5172033;1727,2920220
Papua New Guinea;Oceania;2007;57,22900;5795887;1827,0966060
Paraguay;Americas;1952;62,64900;1555876;1952,3087010
Paraguay;Americas;1957;63,19600;1770902;2046,1547060
Paraguay;Americas;1962;64,36100;2009813;2148,0271460
Paraguay;Americas;1967;64,95100;2287985;2299,3763110
Paraguay;Americas;1972;65,81500;2614104;2523,3379770
Paraguay;Americas;1977;66,35300;2984494;3248,3733110
Paraguay;Americas;1982;66,87400;3366439;4258,5036040
Paraguay;Americas;1987;67,37800;3886512;3998,8756950
Paraguay;Americas;1992;68,22500;4483945;4196,4110780
Paraguay;Americas;1997;69,40000;5154123;4247,4002610
Paraguay;Americas;2002;70,75500;5884491;3783,6742430
Paraguay;Americas;2007;71,75200;6667147;4172,8384640
Peru;Americas;1952;43,90200;8025700;3758,5234370
Peru;Americas;1957;46,26300;9146100;4245,2566980
Peru;Americas;1962;49,09600;10516500;4957,0379820
Peru;Americas;1967;51,44500;12132200;5788,0933300
Peru;Americas;1972;55,44800;13954700;5937,8272830
Peru;Americas;1977;58,44700;15990099;6281,2908550
Peru;Americas;1982;61,40600;18125129;6434,5017970
Peru;Americas;1987;64,13400;20195924;6360,9434440
Peru;Americas;1992;66,45800;22430449;4446,3809240
Peru;Americas;1997;68,38600;24748122;5838,3476570
Peru;Americas;2002;69,90600;26769436;5909,0200730
Peru;Americas;2007;71,42100;28674757;7408,9055610
Philippines;Asia;1952;47,75200;22438691;1272,8809950
Philippines;Asia;1957;51,33400;26072194;1547,9448440
Philippines;Asia;1962;54,75700;30325264;1649,5521530
Philippines;Asia;1967;56,39300;35356600;1814,1274300
Philippines;Asia;1972;58,06500;40850141;1989,3740700
Philippines;Asia;1977;60,06000;46850962;2373,2042870
Philippines;Asia;1982;62,08200;53456774;2603,2737650
Philippines;Asia;1987;64,15100;60017788;2189,6349950
Philippines;Asia;1992;66,45800;67185766;2279,3240170
Philippines;Asia;1997;68,56400;75012988;2536,5349250
Philippines;Asia;2002;70,30300;82995088;2650,9210680
Philippines;Asia;2007;71,68800;91077287;3190,4810160
Poland;Europe;1952;61,31000;25730551;4029,3296990
Poland;Europe;1957;65,77000;28235346;4734,2530190
Poland;Europe;1958;65,92000;28692576;4885,4918280
Poland;Europe;1959;65,53000;29152334;4948,3010850
Poland;Europe;1960;67,86000;29589842;5137,5936340
Poland;Europe;1961;67,98000;29978949;5475,6772630
Poland;Europe;1962;67,64000;30329617;5338,7521430
Poland;Europe;1963;68,57000;30662122;5597,4560460
Poland;Europe;1964;68,80000;30975520;5788,4052430
Poland;Europe;1965;69,50000;31262358;6052,0254490
Poland;Europe;1966;69,91000;31532016;6378,9419710
Poland;Europe;1967;69,61000;31785378;6557,1527760
Poland;Europe;1968;70,25000;32034813;6900,0378970
Poland;Europe;1969;69,74000;32280848;6778,2817250
Poland;Europe;1970;69,87000;32526000;7076,3863300
Poland;Europe;1971;69,67000;32777810;7522,5385450
Poland;Europe;1972;70,85000;33039545;8006,5069930
Poland;Europe;1973;70,85000;33331131;8533,5199560
Poland;Europe;1974;71,36000;33642890;8950,7440080
Poland;Europe;1975;70,77000;33969240;9281,9842830
Poland;Europe;1976;70,77000;34299428;9421,8797300
Poland;Europe;1977;70,67000;34621254;9508,1414540
Poland;Europe;1978;70,60000;34929072;9766,1940290
Poland;Europe;1979;70,93000;35256645;9496,4842040
Poland;Europe;1980;70,28000;35578016;9173,3216470
Poland;Europe;1981;71,26000;35901961;8606,5502030
Poland;Europe;1982;71,32000;36227381;8451,5310040
Poland;Europe;1983;71,16000;36571418;8786,1139720
Poland;Europe;1984;70,90000;36904134;9030,4506470
Poland;Europe;1985;70,64000;37225792;9046,3001250
Poland;Europe;1986;70,93000;37504275;9263,8510260
Poland;Europe;1987;70,98000;37740710;9082,3511720
Poland;Europe;1988;71,35000;37866840;9252,0603300
Poland;Europe;1989;71,10000;37970155;9083,7145020
Poland;Europe;1990;70,75000;38119408;8172,1100850
Poland;Europe;1991;70,45000;38253222;7572,2076530
Poland;Europe;1992;70,99000;38370697;7738,8812470
Poland;Europe;1993;71,51000;38467746;8007,9304740
Poland;Europe;1994;71,82000;38548296;8414,1550740
Poland;Europe;1995;72,05000;38600642;8986,8923890
Poland;Europe;1996;72,39000;38629842;9518,9029610
Poland;Europe;1997;72,75000;38654957;10159,5836800
Poland;Europe;1998;73,13000;38668756;10716,1256000
Poland;Europe;1999;73,18000;38665539;11208,8005700
Poland;Europe;2000;73,91000;38654164;11680,7910200
Poland;Europe;2001;74,33000;38643641;11825,8666500
Poland;Europe;2002;74,67000;38625976;12002,2390800
Poland;Europe;2003;74,85000;38602853;12472,5332700
Poland;Europe;2004;75,02000;38580445;13146,0068600
Poland;Europe;2005;75,15000;38557984;13573,0000000
Poland;Europe;2006;75,35000;38536869;14426,0582300
Poland;Europe;2007;75,56300;38518241;15389,9246800
Portugal;Europe;1950;58,53000;8442750;2961,8906560
Portugal;Europe;1951;58,72000;8490250;3077,2448230
Portugal;Europe;1952;59,82000;8526050;3068,3198670
Portugal;Europe;1953;61,12000;8578950;3262,2025220
Portugal;Europe;1954;62,26000;8632100;3397,6931760
Portugal;Europe;1955;61,43000;8692600;3513,1880540
Portugal;Europe;1956;61,24000;8756000;3639,9904200
Portugal;Europe;1957;61,51000;8817650;3774,5717430
Portugal;Europe;1958;63,81000;8888550;3793,6551710
Portugal;Europe;1959;62,99000;8961550;3966,4697960
Portugal;Europe;1960;64,25000;9036700;4196,1459570
Portugal;Europe;1961;62,87000;9031200;4428,0415830
Portugal;Europe;1962;64,39000;9019800;4727,9548890
Portugal;Europe;1963;65,02000;9081600;4974,4956220
Portugal;Europe;1964;65,24000;9122500;5278,6768780
Portugal;Europe;1965;66,19000;9128850;5667,6641000
Portugal;Europe;1966;65,70000;9108800;5911,2663720
Portugal;Europe;1967;66,60000;9103000;6361,5179930
Portugal;Europe;1968;66,91000;9115050;6918,3030100
Portugal;Europe;1969;66,52000;9097200;7079,0324430
Portugal;Europe;1970;67,17000;9044200;7769,4056550
Portugal;Europe;1971;66,94000;8990450;8334,2493100
Portugal;Europe;1972;69,26000;8970450;9022,2474170
Portugal;Europe;1973;68,66000;8975950;10026,7130500
Portugal;Europe;1974;69,21000;9098300;10005,0004100
Portugal;Europe;1975;68,93000;9411090;9251,9156750
Portugal;Europe;1976;69,16000;9621970;9673,5302600
Portugal;Europe;1977;70,41000;9662600;10172,4857200
Portugal;Europe;1978;70,87000;9698780;10419,9608600
Portugal;Europe;1979;71,68000;9724560;10978,3104900
Portugal;Europe;1980;71,75000;9777800;11419,7208900
Portugal;Europe;1981;71,94000;9850079;11519,3914300
Portugal;Europe;1982;72,77000;9859650;11753,8429100
Portugal;Europe;1983;72,69000;9872243;11718,4303600
Portugal;Europe;1984;72,98000;9885387;11482,9862400
Portugal;Europe;1985;73,26000;9897192;11791,3036900
Portugal;Europe;1986;73,66000;9907411;12266,8942400
Portugal;Europe;1987;74,06000;9915289;13039,3087600
Portugal;Europe;1988;74,07000;9920611;14008,3813900
Portugal;Europe;1989;74,63000;9923147;14724,1114300
Portugal;Europe;1990;74,25000;9922689;15369,3100400
Portugal;Europe;1991;74,19000;9919009;16046,6089400
Portugal;Europe;1992;74,86000;9927680;16207,2666300
Portugal;Europe;1993;74,77000;9967832;15812,1615700
Portugal;Europe;1994;75,76000;10027688;15869,4274900
Portugal;Europe;1995;75,58000;10065543;16486,8363700
Portugal;Europe;1996;75,53000;10099918;17027,4464700
Portugal;Europe;1997;75,97000;10156415;17641,0315600
Portugal;Europe;1998;76,18000;10224828;18368,5187800
Portugal;Europe;1999;76,35000;10283381;18959,8362500
Portugal;Europe;2000;76,83000;10335597;19609,7337000
Portugal;Europe;2001;77,11000;10386753;19904,8652400
Portugal;Europe;2002;77,29000;10433867;19970,9078700
Portugal;Europe;2003;77,48000;10479955;19727,8441400
Portugal;Europe;2004;78,31000;10524145;19942,4435800
Portugal;Europe;2005;78,18000;10566212;20006,0000000
Portugal;Europe;2006;78,92000;10605870;20149,0828200
Portugal;Europe;2007;78,09800;10642836;20509,6477700
Puerto Rico;Americas;1950;60,85000;2218000;2822,0528140
Puerto Rico;Americas;1952;64,28000;2227000;3081,9597850
Puerto Rico;Americas;1957;68,54000;2260000;3907,1561890
Puerto Rico;Americas;1962;69,62000;2448046;5108,3446300
Puerto Rico;Americas;1967;71,10000;2648961;6929,2777140
Puerto Rico;Americas;1972;72,16000;2847132;9123,0417420
Puerto Rico;Americas;1977;73,44000;3080828;9770,5249210
Puerto Rico;Americas;1982;73,75000;3279001;10330,9891500
Puerto Rico;Americas;1987;74,63000;3444468;12281,3419100
Puerto Rico;Americas;1992;73,91100;3585176;14641,5871100
Puerto Rico;Americas;1997;74,91700;3759430;16999,4333000
Puerto Rico;Americas;2002;77,77800;3859606;18855,6061800
Puerto Rico;Americas;2007;78,74600;3942491;19328,7090100
Qatar;Asia;1972;62,06100;131794;81068,8950600
Qatar;Asia;1977;64,95600;188947;71615,8298200
Qatar;Asia;1982;67,04900;252300;57679,6388000
Qatar;Asia;1987;68,36900;402134;40870,6914200
Qatar;Asia;1992;69,93700;529399;41781,6754500
Qatar;Asia;1997;71,89500;667336;52938,6528700
Qatar;Asia;2002;74,25600;793341;60016,0023900
Qatar;Asia;2007;75,58800;907229;82010,9780400
Reunion;Africa;1952;52,72400;257700;2718,8852950
Reunion;Africa;1957;55,09000;308700;2769,4518440
Reunion;Africa;1962;57,66600;358900;3173,7233400
Reunion;Africa;1967;60,54200;414024;4021,1757390
Reunion;Africa;1972;64,27400;461633;5047,6585630
Reunion;Africa;1977;67,06400;492095;4319,8040670
Reunion;Africa;1982;69,88500;517810;5267,2193530
Reunion;Africa;1987;71,91300;562035;5303,3774880
Reunion;Africa;1992;73,61500;622191;6101,2558230
Reunion;Africa;1997;74,77200;684810;6071,9414110
Reunion;Africa;2002;75,74400;743981;6316,1652000
